MAINTENANCE_AGENCY_ID,CUBE_STRUCTURE_ID,NAME,CODE,DESCRIPTION,VALID_FROM,VALID_TO,VERSION
ECB,FINREP_REF_F_09.01_REF_FINREP 3.0,"Off-balance sheet exposures under national GAAP: Loan commitments, financial guarantees and other commitments given - Reference",F_09.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_16.02_REF_FINREP 3.0,Breakdown of selected statement of profit or loss items: Gains or losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss by instrument - Reference,F_16.02_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_01.01_REF_FINREP 3.0,Balance Sheet Statement [Statement of Financial Position]: Assets - Reference,F_01.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_10.00_REF_FINREP 3.0,Derivatives: Trading and economic hedges - Reference,F_10.00_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_20.01_REF_FINREP 3.0,Geographical breakdown of assets by location of the activities - Reference,F_20.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_11.04_REF_FINREP 3.0,Hedged items in fair value hedges - Reference,F_11.04_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_04.10_REF_FINREP 3.0,Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets - Reference,F_04.10_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_13.01_REF_FINREP 3.0,Breakdown of collateral and guarantees by loans and advances other than held for trading - Reference,F_13.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_12.02_REF_FINREP 3.0,Transfers between impairment stages (gross basis presentation) - Reference,F_12.02_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_05.01_REF_FINREP 3.0,"Breakdown of non-trading loans and advances by product: Loans and advances other than held for trading, trading or held for sale assets by product - Reference",F_05.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_04.05_REF_FINREP 3.0,Subordinated financial assets - Reference,F_04.05_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_20.06_REF_FINREP 3.0,Geographical breakdown of liabilities by residence of the counterparty - Reference,F_20.06_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_11.03_REF_FINREP 3.0,Non-derivative hedging instruments: Breakdown by accounting portfolio and type of hedge - Reference,F_11.03_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_04.08_REF_FINREP 3.0,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity - Reference,F_04.08_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_17.01_REF_FINREP 3.0,Reconciliation between IFRS and CRR scope of consolidation: Assets - Reference,F_17.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_16.05_REF_FINREP 3.0,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities designated at fair value through profit or loss by instrument - Reference,F_16.05_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_14.00_REF_FINREP 3.0,Fair value hierarchy: financial instruments at fair value - Reference,F_14.00_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_08.02_REF_FINREP 3.0,Subordinated liabilities - Reference,F_08.02_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_44.03_REF_FINREP 3.0,Staff expenses by type of benefits - Reference,F_44.03_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_16.08_REF_FINREP 3.0,Breakdown of selected statement of profit or loss items: Other administrative expenses - Reference,F_16.08_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_13.03.1.b_REF_FINREP 2.9,Collateral obtained by taking possession accumulated (II) - Reference,F_13.03.1.b_REF,,2020-06-30,2021-06-29,FINREP 2.9
ECB,FINREP_REF_F_04.06_REF_FINREP 3.0,Breakdown of financial assets by instrument and by counterparty sector: trading financial assets - Reference,F_04.06_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_03.00_REF_FINREP 3.0,Statement of comprehensive income - Reference,F_03.00_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_00.01_REF_FINREP 3.0,Nature of Report (FINREP) - Reference,F_00.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_17.02_REF_FINREP 3.0,"Reconciliation between IFRS and CRR scope of consolidation: Off-balance sheet exposures - loan commitments, financial guarantees and other commitments given - Reference",F_17.02_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_16.06_REF_FINREP 3.0,Breakdown of selected statement of profit or loss items: Gains and losses from hedge accounting - Reference,F_16.06_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_31.01_REF_FINREP 3.0,Related parties: amounts payable to and amounts receivable from - Reference,F_31.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_16.03_REF_FINREP 3.0,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by instrument - Reference,F_16.03_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_46.00_REF_FINREP 3.0,Statement of changes in equity - Reference,F_46.00_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_45.01_REF_FINREP 3.0,Gains and losses on financial assets and liabilities designated at fair value through profit or loss by accounting portfolio - Reference,F_45.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_07.02_REF_FINREP 3.0,Financial assets subject to impairment that are past due under national GAAP - Reference,F_07.02_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_40.02_REF_FINREP 3.0,"Scope of the group: ""instrument-by-instrument"" - Reference",F_40.02_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_45.02_REF_FINREP 3.0,Gains or losses on derecognition of non-financial assets - Reference,F_45.02_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_13.03.1.a_REF_FINREP 2.9,Collateral obtained by taking possession accumulated (I) - Reference,F_13.03.1.a_REF,,2020-06-30,2021-06-29,FINREP 2.9
ECB,FINREP_REF_F_31.02_REF_FINREP 3.0,Related parties: expenses and income generated by transactions with - Reference,F_31.02_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_01.03_REF_FINREP 3.0,Balance Sheet Statement [Statement of Financial Position]: Equity - Reference,F_01.03_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_07.01_REF_FINREP 3.0,Financial assets subject to impairment that are past due - Reference,F_07.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_40.01_REF_FINREP 3.0,Scope of the group: “entity-by-entity” - Reference,F_40.01_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_20.03_REF_FINREP 3.0,Geographical breakdown of main income statement items by location of the activities - Reference,F_20.03_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_43.00_REF_FINREP 3.0,Provisions - Reference,F_43.00_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_19.00.c_REF_FINREP 201,Information forborn exposures (III) - Reference,F_19.00.c_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_09.01.1_REF_FINREP 201,"Off-balance sheet exposures : Loan commitments, financial guarantees and other commitments given - Reference",F_09.01.1_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_16.04.1_REF_FINREP 201,Breakdown of selected statement of profit or loss items: Gains or losses on non-trading financial assets mandatorily at fair value through profit or loss by instrument - Reference,F_16.04.1_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_04.03.1_REF_FINREP 201,Breakdown of financial assets by instrument and by counterparty sector: financial assets at fair value through other comprehensive income - Reference,F_04.03.1_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_15.00.a_REF_FINREP 201,"Derecognition and financial liabilities associated with transferred financial assets: Equity instruments, debt securities, loans and advances - Reference",F_15.00.a_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_04.04.1_REF_FINREP 201,Breakdown of financial assets by instrument and by counterparty sector: financial assets at amortised cost - Reference,F_04.04.1_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_15.00.b_REF_FINREP 201,"Derecognition and financial liabilities associated with transferred financial assets: Derivatives, Deposits, Debt securities issued, Other financial liabilities - Reference",F_15.00.b_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_18.00.c_REF_FINREP 201,Information on performing and non-performing exposures (III) - Reference,F_18.00.c_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_19.00.d_REF_FINREP 201,Information forborn exposures (IV) - Reference,F_19.00.d_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_20.07.1_REF_FINREP 201,Geographical breakdown by residence of the counterparty of loans and advances other than held for trading to non-financial corporations by NACE codes - Reference,F_20.07.1_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_19.00.b_REF_FINREP 201,Information forborn exposures (II) - Reference,F_19.00.b_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_19.00.a_REF_FINREP 201,Information forborn exposures (I) - Reference,F_19.00.a_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_04.02.1_REF_FINREP 201,Breakdown of financial assets by instrument and by counterparty sector: non-trading financial assets mandatorily at fair value through profit or loss - Reference,F_04.02.1_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_18.00.b_REF_FINREP 201,Information on performing and non-performing exposures (II) - Reference,F_18.00.b_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_20.05.a_REF_FINREP 201,Geographical breakdown of off-balance sheet items subject to credit risk by residence of the counterparty (a) - Reference,F_20.05.a_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_08.01.a_REF_FINREP 201,Breakdown of financial liabilities by product and by counterparty (a) - Reference,F_08.01.a_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_04.02.2_REF_FINREP 201,Breakdown of financial assets by instrument and by counterparty sector: financial assets designated at fair value through profit or loss - Reference,F_04.02.2_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_18.00.a_REF_FINREP 201,Information on performing and non-performing exposures (I) - Reference,F_18.00.a_REF,,2018-03-31,2020-06-29,FINREP 201
ECB,FINREP_REF_F_20.05.b_REF_FINREP 201,Geographical breakdown of off-balance sheet items subject to credit risk by residence of the counterparty (b) - Reference,F_20.05.b_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_08.01.b_REF_FINREP 201,Breakdown of financial liabilities by product and by counterparty (b) - Reference,F_08.01.b_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_16.07.a_REF_FINREP 201,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (a) - Reference,F_16.07.a_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_11.03.1_REF_FINREP 201,Non-derivative hedging instruments under national GAAP: breakdown by accounting portfolio - Reference,F_11.03.1_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_16.07.b_REF_FINREP 201,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (b) - Reference,F_16.07.b_REF,,2018-03-31,2021-06-29,FINREP 201
ECB,FINREP_REF_F_18.00.d_REF_FINREP 3.0,Information on performing and non-performing exposures (IV) - Reference,F_18.00.d_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_25.01.a_REF_FINREP 3.0,Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (I) - Reference,F_25.01.a_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_19.00.e_REF_FINREP 3.0,Information on forborne exposures (V) - Reference,F_19.00.e_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_25.01.b_REF_FINREP 3.0,Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (II) - Reference,F_25.01.b_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_18.00.b_REF_FINREP 3.0,Information on performing and non-performing exposures (II) - Reference,F_18.00.b_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_12.01.a_REF_FINREP 3.0,Movements in allowances and provisions for credit losses (I) - Reference,F_12.01.a_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_16.07.a_REF_FINREP 3.0,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (a) - Reference,F_16.07.a_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_20.07.1_REF_FINREP 3.0,Geographical breakdown by residence of the counterparty of loans and advances other than held for trading to non-financial corporations by NACE codes - Reference,F_20.07.1_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_18.00.a_REF_FINREP 3.0,Information on performing and non-performing exposures (I) - Reference,F_18.00.a_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_04.03.1_REF_FINREP 3.0,Breakdown of financial assets by instrument and by counterparty sector: financial assets at fair value through other comprehensive income - Reference,F_04.03.1_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_25.01.d_REF_FINREP 3.0,Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (IV) - Reference,F_25.01.d_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_12.01.b_REF_FINREP 3.0,Movements in allowances and provisions for credit losses (II) - Reference,F_12.01.b_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_19.00.c_REF_FINREP 3.0,Information on forborne exposures (III) - Reference,F_19.00.c_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_16.07.b_REF_FINREP 3.0,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (b) - Reference,F_16.07.b_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_16.04.1_REF_FINREP 3.0,Breakdown of selected statement of profit or loss items: Gains or losses on non-trading financial assets mandatorily at fair value through profit or loss by instrument - Reference,F_16.04.1_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_25.02.c_REF_FINREP 3.0,Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Type of collateral obtained (III) - Reference,F_25.02.c_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_04.02.1_REF_FINREP 3.0,Breakdown of financial assets by instrument and by counterparty sector: non-trading financial assets mandatorily at fair value through profit or loss - Reference,F_04.02.1_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_04.04.1_REF_FINREP 3.0,Breakdown of financial assets by instrument and by counterparty sector: financial assets at amortised cost - Reference,F_04.04.1_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_19.00.d_REF_FINREP 3.0,Information on forborne exposures (IV) - Reference,F_19.00.d_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_25.01.c_REF_FINREP 3.0,Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (III) - Reference,F_25.01.c_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_08.01.a_REF_FINREP 3.0,Breakdown of financial liabilities by product and by counterparty (a) - Reference,F_08.01.a_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_20.05.a_REF_FINREP 3.0,Geographical breakdown of off-balance sheet exposures by residence of the counterparty (a) - Reference,F_20.05.a_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_04.02.2_REF_FINREP 3.0,Breakdown of financial assets by instrument and by counterparty sector: financial assets designated at fair value through profit or loss - Reference,F_04.02.2_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_20.05.b_REF_FINREP 3.0,Geographical breakdown of off-balance sheet items subject to credit risk by residence of the counterparty (b) - Reference,F_20.05.b_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_08.01.b_REF_FINREP 3.0,Breakdown of financial liabilities by product and by counterparty (b) - Reference,F_08.01.b_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_18.00.e_REF_FINREP 3.0,Information on performing and non-performing exposures (V) - Reference,F_18.00.e_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_15.00.a_REF_FINREP 3.0,"Derecognition and financial liabilities associated with transferred financial assets: Equity instruments, debt securities, loans and advances - Reference",F_15.00.a_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_09.01.1_REF_FINREP 3.0,"Off-balance sheet exposures : Loan commitments, financial guarantees and other commitments given - Reference",F_09.01.1_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_25.02.b_REF_FINREP 3.0,Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Type of collateral obtained (II) - Reference,F_25.02.b_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_19.00.b_REF_FINREP 3.0,Information on forborne exposures (II) - Reference,F_19.00.b_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_20.04_REF_FINREP 2.9,Geographical breakdown of assets by residence of the counterparty - Reference,F_20.04_REF,,2020-06-30,2021-06-29,FINREP 2.9
ECB,FINREP_REF_F_15.00.b_REF_FINREP 3.0,"Derecognition and financial liabilities associated with transferred financial assets: Derivatives, Deposits, Debt securities issued, Other financial liabilities - Reference",F_15.00.b_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_18.00.c_REF_FINREP 3.0,Information on performing and non-performing exposures (III) - Reference,F_18.00.c_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_11.03.1_REF_FINREP 3.0,Non-derivative hedging instruments under national GAAP: breakdown by accounting portfolio - Reference,F_11.03.1_REF,,2021-06-30,9999-12-31,FINREP 3.0
ECB,FINREP_REF_F_19.00.a_REF_FINREP 3.0,Information on forborne exposures (I) - Reference,F_19.00.a_REF,,2021-06-30,9999-12-31,FINREP 3.0
