AXIS_ORDINATE_ID,IS_ABSTRACT_HEADER,CODE,ORDER,LEVEL,PATH,AXIS_ID,PARENT_AXIS_ORDINATE_ID,NAME,DESCRIPTION
AE_REF_F_32_04_b_REF_AE 3_2_2_0040,,0040,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0010.AE_REF_F_32.04.b_REF_AE 3.2_2_0040.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Deposits,
AE_REF_F_32_04_b_REF_AE 3_2_2_0050,,0050,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0010.AE_REF_F_32.04.b_REF_AE 3.2_2_0040.AE_REF_F_32.04.b_REF_AE 3.2_2_0050.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Repurchase agreements,
AE_REF_F_32_04_b_REF_AE 3_2_2_0060,,0060,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0010.AE_REF_F_32.04.b_REF_AE 3.2_2_0040.AE_REF_F_32.04.b_REF_AE 3.2_2_0050.AE_REF_F_32.04.b_REF_AE 3.2_2_0060.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Of which: central banks,
AE_REF_F_32_04_b_REF_AE 3_2_2_0070,,0070,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0010.AE_REF_F_32.04.b_REF_AE 3.2_2_0040.AE_REF_F_32.04.b_REF_AE 3.2_2_0070.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Collateralised deposits other than repurchase agreements,
AE_REF_F_32_04_b_REF_AE 3_2_2_0080,,0080,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0010.AE_REF_F_32.04.b_REF_AE 3.2_2_0040.AE_REF_F_32.04.b_REF_AE 3.2_2_0070.AE_REF_F_32.04.b_REF_AE 3.2_2_0080.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Of which: central banks,
AE_REF_F_32_04_b_REF_AE 3_2_2_0090,,0090,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0010.AE_REF_F_32.04.b_REF_AE 3.2_2_0090.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Debt securities issued,
AE_REF_F_32_04_b_REF_AE 3_2_2_0100,,0100,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0010.AE_REF_F_32.04.b_REF_AE 3.2_2_0090.AE_REF_F_32.04.b_REF_AE 3.2_2_0100.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Of which: covered bonds issued,
AE_REF_F_32_04_b_REF_AE 3_2_2_0110,,0110,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0010.AE_REF_F_32.04.b_REF_AE 3.2_2_0090.AE_REF_F_32.04.b_REF_AE 3.2_2_0110.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Of which: securitisations issued,
AE_REF_F_32_04_b_REF_AE 3_2_2_0120,,0120,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0120.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Other sources of encumbrance,
AE_REF_F_32_04_b_REF_AE 3_2_2_0130,,0130,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0120.AE_REF_F_32.04.b_REF_AE 3.2_2_0130.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Nominal of loan commitments received,
AE_REF_F_32_04_b_REF_AE 3_2_2_0140,,0140,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0120.AE_REF_F_32.04.b_REF_AE 3.2_2_0140.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Nominal of financial guarantees received,
AE_REF_F_32_04_b_REF_AE 3_2_2_0150,,0150,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0120.AE_REF_F_32.04.b_REF_AE 3.2_2_0150.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Fair value of securities borrowed with non cash-collateral,
AE_REF_F_32_04_b_REF_AE 3_2_2_0160,,0160,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0120.AE_REF_F_32.04.b_REF_AE 3.2_2_0160.,AE_REF_F_32_04_b_REF_AE 3_2_2,,Other,
AE_REF_F_32_04_b_REF_AE 3_2_2_0170,,0170,,,AE_REF_F_32.04.b_REF_AE 3.2_2_0170.,AE_REF_F_32_04_b_REF_AE 3_2_2,,TOTAL SOURCES OF ENCUMBRANCE,
AE_REF_F_33_00_a_REF_AE 3_2_1_0010,,0010,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0010.,AE_REF_F_33_00_a_REF_AE 3_2_1,,Open maturity,
AE_REF_F_33_00_a_REF_AE 3_2_1_0020,,0020,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0020.,AE_REF_F_33_00_a_REF_AE 3_2_1,,Overnight,
AE_REF_F_33_00_a_REF_AE 3_2_1_0030,,0030,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0030.,AE_REF_F_33_00_a_REF_AE 3_2_1,,>1day <=1wk,
AE_REF_F_33_00_a_REF_AE 3_2_1_0040,,0040,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0040.,AE_REF_F_33_00_a_REF_AE 3_2_1,,>1wk <=2wks,
AE_REF_F_33_00_a_REF_AE 3_2_1_0050,,0050,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0050.,AE_REF_F_33_00_a_REF_AE 3_2_1,,>2wks <=1mth,
AE_REF_F_33_00_a_REF_AE 3_2_1_0060,,0060,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0060.,AE_REF_F_33_00_a_REF_AE 3_2_1,,>1mth <=3mths,
AE_REF_F_33_00_a_REF_AE 3_2_1_0070,,0070,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0070.,AE_REF_F_33_00_a_REF_AE 3_2_1,,>3mths <=6mths,
AE_REF_F_33_00_a_REF_AE 3_2_1_0080,,0080,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0080.,AE_REF_F_33_00_a_REF_AE 3_2_1,,>6mths <=1yr,
AE_REF_F_33_00_a_REF_AE 3_2_1_0090,,0090,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0090.,AE_REF_F_33_00_a_REF_AE 3_2_1,,>1yr <=2yrs,
AE_REF_F_33_00_a_REF_AE 3_2_1_0100,,0100,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0100.,AE_REF_F_33_00_a_REF_AE 3_2_1,,>2yrs <=3yrs,
AE_REF_F_33_00_a_REF_AE 3_2_1_0110,,0110,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0110.,AE_REF_F_33_00_a_REF_AE 3_2_1,,3yrs <=5yrs,
AE_REF_F_33_00_a_REF_AE 3_2_1_0120,,0120,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0120.,AE_REF_F_33_00_a_REF_AE 3_2_1,,5yrs <=10yrs,
AE_REF_F_33_00_a_REF_AE 3_2_1_0130,,0130,,,AE_REF_F_33.00.a_REF_AE 3.2_1_0130.,AE_REF_F_33_00_a_REF_AE 3_2_1,,>10yrs,
AE_REF_F_33_00_a_REF_AE 3_2_2_0010,,0010,,,AE_REF_F_33.00.a_REF_AE 3.2_2_0010.,AE_REF_F_33_00_a_REF_AE 3_2_2,,Encumbered assets,
AE_REF_F_33_00_a_REF_AE 3_2_2_0030,,0030,,,AE_REF_F_33.00.a_REF_AE 3.2_2_0030.,AE_REF_F_33_00_a_REF_AE 3_2_2,,Collateral received re-used (re-using leg),
AE_REF_F_33_00_b_REF_AE 3_2_1_0010,,0010,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0010.,AE_REF_F_33_00_b_REF_AE 3_2_1,,Open maturity,
AE_REF_F_33_00_b_REF_AE 3_2_1_0020,,0020,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0020.,AE_REF_F_33_00_b_REF_AE 3_2_1,,Overnight,
AE_REF_F_33_00_b_REF_AE 3_2_1_0030,,0030,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0030.,AE_REF_F_33_00_b_REF_AE 3_2_1,,>1day <=1wk,
AE_REF_F_33_00_b_REF_AE 3_2_1_0040,,0040,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0040.,AE_REF_F_33_00_b_REF_AE 3_2_1,,>1wk <=2wks,
AE_REF_F_33_00_b_REF_AE 3_2_1_0050,,0050,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0050.,AE_REF_F_33_00_b_REF_AE 3_2_1,,>2wks <=1mth,
AE_REF_F_33_00_b_REF_AE 3_2_1_0060,,0060,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0060.,AE_REF_F_33_00_b_REF_AE 3_2_1,,>1mth <=3mths,
AE_REF_F_33_00_b_REF_AE 3_2_1_0070,,0070,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0070.,AE_REF_F_33_00_b_REF_AE 3_2_1,,>3mths <=6mths,
AE_REF_F_33_00_b_REF_AE 3_2_1_0080,,0080,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0080.,AE_REF_F_33_00_b_REF_AE 3_2_1,,>6mths <=1yr,
AE_REF_F_33_00_b_REF_AE 3_2_1_0090,,0090,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0090.,AE_REF_F_33_00_b_REF_AE 3_2_1,,>1yr <=2yrs,
AE_REF_F_33_00_b_REF_AE 3_2_1_0100,,0100,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0100.,AE_REF_F_33_00_b_REF_AE 3_2_1,,>2yrs <=3yrs,
AE_REF_F_33_00_b_REF_AE 3_2_1_0110,,0110,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0110.,AE_REF_F_33_00_b_REF_AE 3_2_1,,3yrs <=5yrs,
AE_REF_F_33_00_b_REF_AE 3_2_1_0120,,0120,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0120.,AE_REF_F_33_00_b_REF_AE 3_2_1,,5yrs <=10yrs,
AE_REF_F_33_00_b_REF_AE 3_2_1_0130,,0130,,,AE_REF_F_33.00.b_REF_AE 3.2_1_0130.,AE_REF_F_33_00_b_REF_AE 3_2_1,,>10yrs,
AE_REF_F_33_00_b_REF_AE 3_2_2_0020,,0020,,,AE_REF_F_33.00.b_REF_AE 3.2_2_0020.,AE_REF_F_33_00_b_REF_AE 3_2_2,,Collateral received re-used (receiving leg),
AE_REF_F_34_00_a_REF_AE 3_2_1_0010,,0010,,,AE_REF_F_34.00.a_REF_AE 3.2_1_0010.,AE_REF_F_34_00_a_REF_AE 3_2_1,,"Matching liabilities, contingent liabilities or securities lent",
AE_REF_F_34_00_a_REF_AE 3_2_2_0010,,0010,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Carrying amount of selected financial liabilities,
AE_REF_F_34_00_a_REF_AE 3_2_2_0020,,0020,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.AE_REF_F_34.00.a_REF_AE 3.2_2_0020.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Derivatives,
AE_REF_F_34_00_a_REF_AE 3_2_2_0030,,0030,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.AE_REF_F_34.00.a_REF_AE 3.2_2_0020.AE_REF_F_34.00.a_REF_AE 3.2_2_0030.,AE_REF_F_34_00_a_REF_AE 3_2_2,,of which: Over-The-Counter,
AE_REF_F_34_00_a_REF_AE 3_2_2_0040,,0040,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.AE_REF_F_34.00.a_REF_AE 3.2_2_0040.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Deposits,
AE_REF_F_34_00_a_REF_AE 3_2_2_0050,,0050,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.AE_REF_F_34.00.a_REF_AE 3.2_2_0040.AE_REF_F_34.00.a_REF_AE 3.2_2_0050.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Repurchase agreements,
AE_REF_F_34_00_a_REF_AE 3_2_2_0060,,0060,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.AE_REF_F_34.00.a_REF_AE 3.2_2_0040.AE_REF_F_34.00.a_REF_AE 3.2_2_0050.AE_REF_F_34.00.a_REF_AE 3.2_2_0060.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Of which: central banks,
AE_REF_F_34_00_a_REF_AE 3_2_2_0070,,0070,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.AE_REF_F_34.00.a_REF_AE 3.2_2_0040.AE_REF_F_34.00.a_REF_AE 3.2_2_0070.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Collateralised deposits other than repurchase agreements,
AE_REF_F_34_00_a_REF_AE 3_2_2_0080,,0080,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.AE_REF_F_34.00.a_REF_AE 3.2_2_0040.AE_REF_F_34.00.a_REF_AE 3.2_2_0070.AE_REF_F_34.00.a_REF_AE 3.2_2_0080.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Of which: central banks,
AE_REF_F_34_00_a_REF_AE 3_2_2_0090,,0090,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.AE_REF_F_34.00.a_REF_AE 3.2_2_0090.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Debt securities issued,
AE_REF_F_34_00_a_REF_AE 3_2_2_0100,,0100,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.AE_REF_F_34.00.a_REF_AE 3.2_2_0090.AE_REF_F_34.00.a_REF_AE 3.2_2_0100.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Of which: covered bonds issued,
AE_REF_F_34_00_a_REF_AE 3_2_2_0110,,0110,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0010.AE_REF_F_34.00.a_REF_AE 3.2_2_0090.AE_REF_F_34.00.a_REF_AE 3.2_2_0110.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Of which: securitisations issued,
AE_REF_F_34_00_a_REF_AE 3_2_2_0120,,0120,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0120.,AE_REF_F_34_00_a_REF_AE 3_2_2,,Other sources of encumbrance,
AE_REF_F_34_00_a_REF_AE 3_2_2_0170,,0170,,,AE_REF_F_34.00.a_REF_AE 3.2_2_0170.,AE_REF_F_34_00_a_REF_AE 3_2_2,,TOTAL SOURCES OF ENCUMBRANCE,
AE_REF_F_34_00_b_REF_AE 3_2_1_0005,,0005,,,AE_REF_F_34.00.b_REF_AE 3.2_1_0005.,AE_REF_F_34_00_b_REF_AE 3_2_1,,Contingent Encumbrance,
AE_REF_F_34_00_b_REF_AE 3_2_1_0006,,0006,,,AE_REF_F_34.00.b_REF_AE 3.2_1_0005.AE_REF_F_34.00.b_REF_AE 3.2_1_0006.,AE_REF_F_34_00_b_REF_AE 3_2_1,,A. Decrease by 30% of the fair value of encumbered assets,
AE_REF_F_34_00_b_REF_AE 3_2_1_0020,,0020,,,AE_REF_F_34.00.b_REF_AE 3.2_1_0005.AE_REF_F_34.00.b_REF_AE 3.2_1_0006.AE_REF_F_34.00.b_REF_AE 3.2_1_0020.,AE_REF_F_34_00_b_REF_AE 3_2_1,,Additional amount of encumbered assets,
AE_REF_F_34_00_b_REF_AE 3_2_2_0010,,0010,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Carrying amount of selected financial liabilities,
AE_REF_F_34_00_b_REF_AE 3_2_2_0020,,0020,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.AE_REF_F_34.00.b_REF_AE 3.2_2_0020.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Derivatives,
AE_REF_F_34_00_b_REF_AE 3_2_2_0030,,0030,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.AE_REF_F_34.00.b_REF_AE 3.2_2_0020.AE_REF_F_34.00.b_REF_AE 3.2_2_0030.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Of which: Over-The-Counter,
AE_REF_F_34_00_b_REF_AE 3_2_2_0040,,0040,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.AE_REF_F_34.00.b_REF_AE 3.2_2_0040.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Deposits,
AE_REF_F_34_00_b_REF_AE 3_2_2_0050,,0050,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.AE_REF_F_34.00.b_REF_AE 3.2_2_0040.AE_REF_F_34.00.b_REF_AE 3.2_2_0050.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Repurchase agreements,
AE_REF_F_34_00_b_REF_AE 3_2_2_0060,,0060,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.AE_REF_F_34.00.b_REF_AE 3.2_2_0040.AE_REF_F_34.00.b_REF_AE 3.2_2_0050.AE_REF_F_34.00.b_REF_AE 3.2_2_0060.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Of which: central banks,
AE_REF_F_34_00_b_REF_AE 3_2_2_0070,,0070,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.AE_REF_F_34.00.b_REF_AE 3.2_2_0040.AE_REF_F_34.00.b_REF_AE 3.2_2_0070.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Collateralised deposits other than repurchase agreements,
AE_REF_F_34_00_b_REF_AE 3_2_2_0080,,0080,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.AE_REF_F_34.00.b_REF_AE 3.2_2_0040.AE_REF_F_34.00.b_REF_AE 3.2_2_0070.AE_REF_F_34.00.b_REF_AE 3.2_2_0080.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Of which: central banks,
AE_REF_F_34_00_b_REF_AE 3_2_2_0090,,0090,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.AE_REF_F_34.00.b_REF_AE 3.2_2_0090.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Debt securities issued,
AE_REF_F_34_00_b_REF_AE 3_2_2_0100,,0100,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.AE_REF_F_34.00.b_REF_AE 3.2_2_0090.AE_REF_F_34.00.b_REF_AE 3.2_2_0100.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Of which: covered bonds issued,
AE_REF_F_34_00_b_REF_AE 3_2_2_0110,,0110,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0010.AE_REF_F_34.00.b_REF_AE 3.2_2_0090.AE_REF_F_34.00.b_REF_AE 3.2_2_0110.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Of which: securitisations issued,
AE_REF_F_34_00_b_REF_AE 3_2_2_0120,,0120,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0120.,AE_REF_F_34_00_b_REF_AE 3_2_2,,Other sources of encumbrance,
AE_REF_F_34_00_b_REF_AE 3_2_2_0170,,0170,,,AE_REF_F_34.00.b_REF_AE 3.2_2_0170.,AE_REF_F_34_00_b_REF_AE 3_2_2,,TOTAL SOURCES OF ENCUMBRANCE,
AE_REF_F_34_00_c_REF_AE 3_2_1_0005,,0005,,,AE_REF_F_34.00.c_REF_AE 3.2_1_0005.,AE_REF_F_34_00_c_REF_AE 3_2_1,,Contingent Encumbrance,
AE_REF_F_34_00_c_REF_AE 3_2_1_0025,,0025,,,AE_REF_F_34.00.c_REF_AE 3.2_1_0005.AE_REF_F_34.00.c_REF_AE 3.2_1_0025.,AE_REF_F_34_00_c_REF_AE 3_2_1,,B. Net effect of a 10% depreciation of significant currencies,
AE_REF_F_34_00_c_REF_AE 3_2_1_0026,,0026,,,AE_REF_F_34.00.c_REF_AE 3.2_1_0005.AE_REF_F_34.00.c_REF_AE 3.2_1_0025.AE_REF_F_34.00.c_REF_AE 3.2_1_0026.,AE_REF_F_34_00_c_REF_AE 3_2_1,,Additional amount of encumbered assets,
AE_REF_F_34_00_c_REF_AE 3_2_2_0010,,0010,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Carrying amount of selected financial liabilities,
AE_REF_F_34_00_c_REF_AE 3_2_2_0020,,0020,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.AE_REF_F_34.00.c_REF_AE 3.2_2_0020.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Derivatives,
AE_REF_F_34_00_c_REF_AE 3_2_2_0030,,0030,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.AE_REF_F_34.00.c_REF_AE 3.2_2_0020.AE_REF_F_34.00.c_REF_AE 3.2_2_0030.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Of which: Over-The-Counter,
AE_REF_F_34_00_c_REF_AE 3_2_2_0040,,0040,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.AE_REF_F_34.00.c_REF_AE 3.2_2_0040.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Deposits,
AE_REF_F_34_00_c_REF_AE 3_2_2_0050,,0050,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.AE_REF_F_34.00.c_REF_AE 3.2_2_0040.AE_REF_F_34.00.c_REF_AE 3.2_2_0050.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Repurchase agreements,
AE_REF_F_34_00_c_REF_AE 3_2_2_0060,,0060,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.AE_REF_F_34.00.c_REF_AE 3.2_2_0040.AE_REF_F_34.00.c_REF_AE 3.2_2_0050.AE_REF_F_34.00.c_REF_AE 3.2_2_0060.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Of which: central banks,
AE_REF_F_34_00_c_REF_AE 3_2_2_0070,,0070,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.AE_REF_F_34.00.c_REF_AE 3.2_2_0040.AE_REF_F_34.00.c_REF_AE 3.2_2_0070.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Collateralised deposits other than repurchase agreements,
AE_REF_F_34_00_c_REF_AE 3_2_2_0080,,0080,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.AE_REF_F_34.00.c_REF_AE 3.2_2_0040.AE_REF_F_34.00.c_REF_AE 3.2_2_0070.AE_REF_F_34.00.c_REF_AE 3.2_2_0080.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Of which: central banks,
AE_REF_F_34_00_c_REF_AE 3_2_2_0090,,0090,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.AE_REF_F_34.00.c_REF_AE 3.2_2_0090.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Debt securities issued,
AE_REF_F_34_00_c_REF_AE 3_2_2_0100,,0100,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.AE_REF_F_34.00.c_REF_AE 3.2_2_0090.AE_REF_F_34.00.c_REF_AE 3.2_2_0100.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Of which: covered bonds issued,
AE_REF_F_34_00_c_REF_AE 3_2_2_0110,,0110,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0010.AE_REF_F_34.00.c_REF_AE 3.2_2_0090.AE_REF_F_34.00.c_REF_AE 3.2_2_0110.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Of which: asset-backed securities issued,
AE_REF_F_34_00_c_REF_AE 3_2_2_0120,,0120,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0120.,AE_REF_F_34_00_c_REF_AE 3_2_2,,Other sources of encumbrance,
AE_REF_F_34_00_c_REF_AE 3_2_2_0170,,0170,,,AE_REF_F_34.00.c_REF_AE 3.2_2_0170.,AE_REF_F_34_00_c_REF_AE 3_2_2,,TOTAL SOURCES OF ENCUMBRANCE,
AE_REF_F_34_00_c_REF_AE 3_2_3_EBA_AE_EBA_F_34_00_c_AE_3_2_3_,,EBA_AE_EBA_F_34.00.c_AE_3.2_3_,,,AE_REF_F_34.00.c_REF_AE 3.2_3_999 .,AE_REF_F_34_00_c_REF_AE 3_2_3,,Significant currency,
AE_REF_F_35_00_a_REF_AE 3_2_1_0015,,0015,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0015.,AE_REF_F_35_00_a_REF_AE 3_2_1,,Covered bond liabilities,
AE_REF_F_35_00_a_REF_AE 3_2_1_0020,,0020,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0015.AE_REF_F_35.00.a_REF_AE 3.2_1_0020.,AE_REF_F_35_00_a_REF_AE 3_2_1,,Reporting date,
AE_REF_F_35_00_a_REF_AE 3_2_1_0030,,0030,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0015.AE_REF_F_35.00.a_REF_AE 3.2_1_0030.,AE_REF_F_35_00_a_REF_AE 3_2_1,,+ 6 months,
AE_REF_F_35_00_a_REF_AE 3_2_1_0040,,0040,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0015.AE_REF_F_35.00.a_REF_AE 3.2_1_0040.,AE_REF_F_35_00_a_REF_AE 3_2_1,,+ 12 months,
AE_REF_F_35_00_a_REF_AE 3_2_1_0050,,0050,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0015.AE_REF_F_35.00.a_REF_AE 3.2_1_0050.,AE_REF_F_35_00_a_REF_AE 3_2_1,,+ 2 years,
AE_REF_F_35_00_a_REF_AE 3_2_1_0060,,0060,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0015.AE_REF_F_35.00.a_REF_AE 3.2_1_0060.,AE_REF_F_35_00_a_REF_AE 3_2_1,,+ 5 years,
AE_REF_F_35_00_a_REF_AE 3_2_1_0070,,0070,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0015.AE_REF_F_35.00.a_REF_AE 3.2_1_0070.,AE_REF_F_35_00_a_REF_AE 3_2_1,,+ 10 years,
AE_REF_F_35_00_a_REF_AE 3_2_1_0145,,0145,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0145.,AE_REF_F_35_00_a_REF_AE 3_2_1,,Cover pool,
AE_REF_F_35_00_a_REF_AE 3_2_1_0150,,0150,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0145.AE_REF_F_35.00.a_REF_AE 3.2_1_0150.,AE_REF_F_35_00_a_REF_AE 3_2_1,,Reporting date,
AE_REF_F_35_00_a_REF_AE 3_2_1_0160,,0160,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0145.AE_REF_F_35.00.a_REF_AE 3.2_1_0160.,AE_REF_F_35_00_a_REF_AE 3_2_1,,+ 6 months,
AE_REF_F_35_00_a_REF_AE 3_2_1_0170,,0170,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0145.AE_REF_F_35.00.a_REF_AE 3.2_1_0170.,AE_REF_F_35_00_a_REF_AE 3_2_1,,+ 12 months,
AE_REF_F_35_00_a_REF_AE 3_2_1_0180,,0180,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0145.AE_REF_F_35.00.a_REF_AE 3.2_1_0180.,AE_REF_F_35_00_a_REF_AE 3_2_1,,+ 2 years,
AE_REF_F_35_00_a_REF_AE 3_2_1_0190,,0190,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0145.AE_REF_F_35.00.a_REF_AE 3.2_1_0190.,AE_REF_F_35_00_a_REF_AE 3_2_1,,+ 5 years,
AE_REF_F_35_00_a_REF_AE 3_2_1_0200,,0200,,,AE_REF_F_35.00.a_REF_AE 3.2_1_0145.AE_REF_F_35.00.a_REF_AE 3.2_1_0200.,AE_REF_F_35_00_a_REF_AE 3_2_1,,+ 10 years,
AE_REF_F_35_00_a_REF_AE 3_2_2_0010,,0010,,,AE_REF_F_35.00.a_REF_AE 3.2_2_0010.,AE_REF_F_35_00_a_REF_AE 3_2_2,,Nominal amount,
AE_REF_F_35_00_a_REF_AE 3_2_2_0020,,0020,,,AE_REF_F_35.00.a_REF_AE 3.2_2_0020.,AE_REF_F_35_00_a_REF_AE 3_2_2,,Present value (swap) / Market value,
AE_REF_F_35_00_a_REF_AE 3_2_2_0030,,0030,,,AE_REF_F_35.00.a_REF_AE 3.2_2_0030.,AE_REF_F_35_00_a_REF_AE 3_2_2,,Asset-specific value,
